0.000000000000000000e+00	-0.000000000000000000e+00
6.972049689440995280e+04	4.347826086956522340e+04
6.816770186335404287e+04	4.273291925465839449e+04
6.490683229813665093e+04	4.211180124223603343e+04
6.164596273291925900e+04	4.173913043478262261e+04
5.776397515527951327e+04	4.124223602484472940e+04
5.450310559006211406e+04	4.049689440993789322e+04
4.984472049689442065e+04	3.937888198757764621e+04
4.534161490683231386e+04	3.801242236024845624e+04
4.114906832298137306e+04	3.664596273291926627e+04
3.913043478260868869e+04	3.565217391304348712e+04
3.649068322981366509e+04	3.416149068322981475e+04
3.322981366459628043e+04	3.242236024844721760e+04
3.012422360248447148e+04	3.105590062111801672e+04
2.608695652173913550e+04	2.956521739130435890e+04
